date,next_date,n_stocks,portfolio_ret,avg_score,selected_codes,year
2018-11-30,2018-12-31,60,-0.012184922049184572,0.573756106508122,"000069.SZ,000338.SZ,000415.SZ,000413.SZ,000540.SZ,000581.SZ,000629.SZ,000651.SZ,000712.SZ,000898.SZ,002038.SZ,002065.SZ,002146.SZ,002195.SZ,002410.SZ,002475.SZ,300058.SZ,300146.SZ,300124.SZ,300251.SZ,600019.SH,600023.SH,600031.SH,600050.SH,600066.SH,600153.SH,600256.SH,600188.SH,600276.SH,600309.SH,600332.SH,600352.SH,600383.SH,600373.SH,600406.SH,600549.SH,600633.SH,600660.SH,600649.SH,600674.SH,600688.SH,600705.SH,600690.SH,600741.SH,600804.SH,600873.SH,600886.SH,601006.SH,601021.SH,601216.SH,601231.SH,601318.SH,601288.SH,601336.SH,601601.SH,601607.SH,601668.SH,601899.SH,601928.SH,601992.SH",2018
2018-12-31,2019-01-31,60,-0.013657328824344696,0.6416264905210031,"000069.SZ,000338.SZ,000415.SZ,000413.SZ,000540.SZ,000581.SZ,000629.SZ,000651.SZ,000712.SZ,000898.SZ,002007.SZ,002065.SZ,002146.SZ,002195.SZ,002353.SZ,300058.SZ,300133.SZ,300124.SZ,300251.SZ,600023.SH,600050.SH,600066.SH,600153.SH,600196.SH,600256.SH,600188.SH,600276.SH,600332.SH,600352.SH,600398.SH,600383.SH,600373.SH,600406.SH,600549.SH,600633.SH,600660.SH,600649.SH,600663.SH,600674.SH,600688.SH,600705.SH,600690.SH,600741.SH,600804.SH,600873.SH,600886.SH,601006.SH,601021.SH,601225.SH,601216.SH,601231.SH,601318.SH,601288.SH,601336.SH,601601.SH,601607.SH,601668.SH,601899.SH,601928.SH,601992.SH",2019
2019-01-31,2019-02-28,60,0.039038500977397333,0.6858238268377882,"000069.SZ,000338.SZ,000415.SZ,000413.SZ,000540.SZ,000581.SZ,000629.SZ,000651.SZ,000712.SZ,000898.SZ,002065.SZ,002146.SZ,002195.SZ,002353.SZ,002410.SZ,300017.SZ,300058.SZ,300133.SZ,300124.SZ,300251.SZ,600023.SH,600050.SH,600066.SH,600153.SH,600256.SH,600188.SH,600276.SH,600332.SH,600352.SH,600398.SH,600383.SH,600373.SH,600406.SH,600518.SH,600549.SH,600585.SH,600633.SH,600660.SH,600649.SH,600663.SH,600674.SH,600688.SH,600705.SH,600690.SH,600741.SH,600804.SH,600873.SH,600886.SH,601006.SH,601016.SH,601021.SH,601216.SH,601318.SH,601288.SH,601336.SH,601607.SH,601668.SH,601699.SH,601899.SH,601928.SH",2019
2019-02-28,2019-03-31,60,0.04365057974583548,0.68108165507568,"000069.SZ,000338.SZ,000415.SZ,000413.SZ,000540.SZ,000581.SZ,000629.SZ,000651.SZ,000712.SZ,000898.SZ,002065.SZ,002146.SZ,002195.SZ,002353.SZ,002410.SZ,300017.SZ,300058.SZ,300133.SZ,300124.SZ,300251.SZ,600023.SH,600028.SH,600050.SH,600066.SH,600153.SH,600188.SH,600276.SH,600332.SH,600352.SH,600398.SH,600383.SH,600373.SH,600406.SH,600549.SH,600585.SH,600633.SH,600660.SH,600649.SH,600663.SH,600674.SH,600688.SH,600705.SH,600690.SH,600741.SH,600804.SH,600873.SH,600886.SH,601006.SH,601016.SH,601021.SH,601216.SH,601318.SH,601288.SH,601336.SH,601607.SH,601668.SH,601699.SH,601857.SH,601899.SH,601928.SH",2019
2019-03-31,2019-04-30,60,0.006389532425740408,0.716979691779277,"000069.SZ,000338.SZ,000415.SZ,000413.SZ,000540.SZ,000581.SZ,000629.SZ,000651.SZ,000712.SZ,000898.SZ,002065.SZ,002146.SZ,002195.SZ,002353.SZ,002410.SZ,002415.SZ,002475.SZ,300017.SZ,300058.SZ,300133.SZ,300124.SZ,300251.SZ,600023.SH,600050.SH,600066.SH,600153.SH,600188.SH,600276.SH,600332.SH,600352.SH,600398.SH,600383.SH,600373.SH,600406.SH,600549.SH,600585.SH,600633.SH,600660.SH,600649.SH,600663.SH,600674.SH,600688.SH,600705.SH,600690.SH,600741.SH,600804.SH,600873.SH,600886.SH,601006.SH,601016.SH,601021.SH,601216.SH,601318.SH,601288.SH,601336.SH,601607.SH,601668.SH,601699.SH,601899.SH,601928.SH",2019
2019-04-30,2019-05-31,60,-0.05643752038168607,0.7174685311618524,"000027.SZ,000046.SZ,000157.SZ,000333.SZ,000338.SZ,000425.SZ,000581.SZ,000629.SZ,000651.SZ,000686.SZ,000831.SZ,000963.SZ,000999.SZ,002195.SZ,002353.SZ,002399.SZ,002475.SZ,002673.SZ,300003.SZ,300058.SZ,300133.SZ,300146.SZ,300251.SZ,600031.SH,600066.SH,600170.SH,600188.SH,600309.SH,600332.SH,600350.SH,600352.SH,600398.SH,600383.SH,600373.SH,600570.SH,600578.SH,600585.SH,600633.SH,600648.SH,600660.SH,600663.SH,600690.SH,600741.SH,600795.SH,600863.SH,600873.SH,600958.SH,601099.SH,601216.SH,601318.SH,601288.SH,601377.SH,601555.SH,601808.SH,601872.SH,601888.SH,601899.SH,601928.SH,601933.SH,601919.SH",2019
2019-05-31,2019-06-30,60,0.06010824795272396,0.7244320891630303,"000027.SZ,000046.SZ,000157.SZ,000333.SZ,000338.SZ,000425.SZ,000581.SZ,000629.SZ,000651.SZ,000686.SZ,000831.SZ,000963.SZ,000999.SZ,002195.SZ,002353.SZ,002399.SZ,002475.SZ,002673.SZ,300003.SZ,300058.SZ,300133.SZ,300146.SZ,300251.SZ,600031.SH,600066.SH,600170.SH,600188.SH,600309.SH,600332.SH,600350.SH,600352.SH,600398.SH,600383.SH,600373.SH,600570.SH,600578.SH,600585.SH,600633.SH,600648.SH,600660.SH,600663.SH,600690.SH,600741.SH,600795.SH,600863.SH,600873.SH,600958.SH,601099.SH,601216.SH,601318.SH,601288.SH,601377.SH,601555.SH,601808.SH,601872.SH,601888.SH,601899.SH,601928.SH,601933.SH,601919.SH",2019
2019-06-30,2019-07-31,60,0.013118193489192104,0.7293400463108896,"000027.SZ,000046.SZ,000157.SZ,000333.SZ,000338.SZ,000425.SZ,000581.SZ,000629.SZ,000651.SZ,000686.SZ,000831.SZ,000963.SZ,000999.SZ,002195.SZ,002353.SZ,002399.SZ,002475.SZ,002673.SZ,300003.SZ,300058.SZ,300133.SZ,300146.SZ,300251.SZ,600031.SH,600066.SH,600170.SH,600188.SH,600309.SH,600332.SH,600350.SH,600352.SH,600398.SH,600383.SH,600373.SH,600570.SH,600578.SH,600585.SH,600633.SH,600648.SH,600660.SH,600663.SH,600690.SH,600741.SH,600795.SH,600863.SH,600873.SH,600958.SH,601099.SH,601216.SH,601318.SH,601288.SH,601377.SH,601555.SH,601808.SH,601872.SH,601888.SH,601899.SH,601928.SH,601933.SH,601919.SH",2019
2019-07-31,2019-08-31,60,0.002092693408709074,0.734114251994048,"000027.SZ,000046.SZ,000063.SZ,000157.SZ,000333.SZ,000338.SZ,000425.SZ,000581.SZ,000629.SZ,000651.SZ,000686.SZ,000793.SZ,000858.SZ,000831.SZ,000963.SZ,000999.SZ,002202.SZ,002129.SZ,002195.SZ,002252.SZ,002353.SZ,002399.SZ,002475.SZ,002594.SZ,002673.SZ,300003.SZ,300058.SZ,300146.SZ,300251.SZ,600031.SH,600066.SH,600170.SH,600188.SH,600309.SH,600332.SH,600352.SH,600398.SH,600383.SH,600570.SH,600578.SH,600633.SH,600648.SH,600663.SH,600690.SH,600741.SH,600795.SH,600863.SH,600895.SH,600958.SH,601099.SH,601216.SH,601318.SH,601377.SH,601555.SH,601808.SH,601872.SH,601888.SH,601933.SH,601919.SH,603000.SH",2019
2019-08-31,2019-09-30,60,0.008374141260735012,0.6521708761461416,"000027.SZ,000063.SZ,000061.SZ,000333.SZ,000338.SZ,000540.SZ,000568.SZ,000629.SZ,000651.SZ,000712.SZ,000750.SZ,000793.SZ,000831.SZ,000963.SZ,002202.SZ,002236.SZ,002241.SZ,002252.SZ,002292.SZ,002353.SZ,002415.SZ,002475.SZ,300003.SZ,300017.SZ,300024.SZ,300058.SZ,600028.SH,600031.SH,600036.SH,600066.SH,600170.SH,600208.SH,600188.SH,600276.SH,600309.SH,600332.SH,600340.SH,600352.SH,600398.SH,600570.SH,600578.SH,600633.SH,600648.SH,600663.SH,600690.SH,600741.SH,600795.SH,600837.SH,600863.SH,600958.SH,601099.SH,601118.SH,601216.SH,601318.SH,601377.SH,601857.SH,601872.SH,601919.SH,601969.SH,603000.SH",2019
