date,next_date,n_stocks,portfolio_ret,avg_score,selected_codes,year
2022-11-30,2022-12-31,60,-0.006986783331475347,0.3814610046378279,"000002.SZ,000338.SZ,000596.SZ,000708.SZ,000723.SZ,000768.SZ,000776.SZ,001979.SZ,002008.SZ,002032.SZ,002049.SZ,002120.SZ,002153.SZ,002236.SZ,002241.SZ,002311.SZ,002384.SZ,002422.SZ,002463.SZ,002624.SZ,002714.SZ,002821.SZ,002916.SZ,002938.SZ,002939.SZ,003816.SZ,300014.SZ,300142.SZ,300413.SZ,300498.SZ,600015.SH,600048.SH,600085.SH,600111.SH,600196.SH,600208.SH,600233.SH,600271.SH,600383.SH,600406.SH,600482.SH,600522.SH,600655.SH,600918.SH,600989.SH,601077.SH,601117.SH,601198.SH,601216.SH,601231.SH,601390.SH,601872.SH,601881.SH,601919.SH,601933.SH,601985.SH,603369.SH,603392.SH,603799.SH,688008.SH",2022
2022-12-31,2023-01-31,60,0.05605876231534997,0.33522579730466906,"000001.SZ,000002.SZ,000596.SZ,000656.SZ,000723.SZ,000776.SZ,000786.SZ,000860.SZ,000977.SZ,002024.SZ,002027.SZ,002044.SZ,002120.SZ,002142.SZ,002157.SZ,002410.SZ,002463.SZ,002493.SZ,002508.SZ,002555.SZ,002938.SZ,300003.SZ,300059.SZ,300122.SZ,300124.SZ,300136.SZ,300413.SZ,300498.SZ,300529.SZ,600011.SH,600036.SH,600066.SH,600196.SH,600233.SH,600383.SH,600438.SH,600588.SH,600760.SH,600872.SH,600989.SH,601155.SH,601231.SH,601318.SH,601336.SH,601600.SH,601601.SH,601607.SH,601618.SH,601628.SH,601633.SH,601668.SH,601838.SH,601919.SH,603392.SH,603658.SH,603799.SH,603833.SH,603986.SH,603993.SH,688036.SH",2023
2023-01-31,2023-02-28,60,0.007150461133429079,0.3874270786209476,"000157.SZ,000425.SZ,000625.SZ,000671.SZ,000728.SZ,000963.SZ,001979.SZ,002024.SZ,002049.SZ,002050.SZ,002120.SZ,002230.SZ,002311.SZ,002384.SZ,002422.SZ,002475.SZ,002601.SZ,002624.SZ,002938.SZ,002945.SZ,300003.SZ,300122.SZ,300124.SZ,300136.SZ,300413.SZ,300498.SZ,600027.SH,600028.SH,600048.SH,600118.SH,600150.SH,600196.SH,600233.SH,600297.SH,600362.SH,600406.SH,600487.SH,600585.SH,600600.SH,600760.SH,600872.SH,600900.SH,600919.SH,600998.SH,601006.SH,601117.SH,601138.SH,601211.SH,601231.SH,601288.SH,601600.SH,601607.SH,601618.SH,601727.SH,601872.SH,601919.SH,601988.SH,603658.SH,603993.SH,688012.SH",2023
2023-02-28,2023-03-31,32,0.03432284364151527,0.155837019055492,"000066.SZ,002001.SZ,002027.SZ,002049.SZ,002050.SZ,002120.SZ,002129.SZ,002230.SZ,002371.SZ,002624.SZ,002673.SZ,002841.SZ,002945.SZ,300015.SZ,300122.SZ,300124.SZ,300413.SZ,600085.SH,600111.SH,600705.SH,600745.SH,600760.SH,600763.SH,600848.SH,601555.SH,601600.SH,601800.SH,601808.SH,603019.SH,603392.SH,688008.SH,688012.SH",2023
2023-03-31,2023-04-30,32,0.004740635832027516,0.42647046903665387,"000002.SZ,000066.SZ,000596.SZ,002027.SZ,002049.SZ,002142.SZ,002304.SZ,002371.SZ,002422.SZ,002673.SZ,002773.SZ,002812.SZ,002841.SZ,002938.SZ,300003.SZ,300122.SZ,300124.SZ,300408.SZ,300413.SZ,300529.SZ,300628.SZ,600027.SH,600028.SH,600760.SH,600763.SH,600809.SH,600845.SH,601555.SH,601668.SH,601808.SH,601888.SH,688008.SH",2023
2023-04-30,2023-05-31,32,-0.06729143479778942,0.2622956350004837,"000783.SZ,002027.SZ,002032.SZ,002049.SZ,002120.SZ,002129.SZ,002142.SZ,002304.SZ,002555.SZ,002600.SZ,002773.SZ,002812.SZ,002841.SZ,002938.SZ,002945.SZ,002958.SZ,300122.SZ,300124.SZ,300136.SZ,300408.SZ,300529.SZ,300628.SZ,600340.SH,600760.SH,600763.SH,600809.SH,600845.SH,601398.SH,601601.SH,601888.SH,603369.SH,603392.SH",2023
2023-05-31,2023-06-30,32,0.004227846399658537,0.4216400936133582,"002027.SZ,002032.SZ,002049.SZ,002120.SZ,002129.SZ,002142.SZ,002304.SZ,002352.SZ,002463.SZ,002508.SZ,002555.SZ,002600.SZ,002714.SZ,002958.SZ,300033.SZ,300122.SZ,300136.SZ,300408.SZ,300529.SZ,300628.SZ,600332.SH,600340.SH,600763.SH,600809.SH,600845.SH,601601.SH,601800.SH,601877.SH,601899.SH,603369.SH,603392.SH,688036.SH",2023
2023-06-30,2023-07-31,32,0.02171747723065215,0.29768909745079564,"002027.SZ,002032.SZ,002049.SZ,002120.SZ,002129.SZ,002146.SZ,002236.SZ,002304.SZ,002352.SZ,002460.SZ,002463.SZ,002508.SZ,002555.SZ,002600.SZ,002714.SZ,002773.SZ,002958.SZ,300122.SZ,300136.SZ,300408.SZ,300529.SZ,300628.SZ,600332.SH,600340.SH,600760.SH,600763.SH,600809.SH,600845.SH,601577.SH,601601.SH,603369.SH,603392.SH",2023
2023-07-31,2023-08-31,32,-0.05730216862395834,0.5416744422330029,"000001.SZ,000661.SZ,000703.SZ,000725.SZ,000961.SZ,002024.SZ,002050.SZ,002120.SZ,002129.SZ,002230.SZ,002241.SZ,002304.SZ,002352.SZ,002384.SZ,002555.SZ,002600.SZ,002607.SZ,002773.SZ,300122.SZ,300433.SZ,300601.SZ,600028.SH,600104.SH,600109.SH,600332.SH,600340.SH,600705.SH,601600.SH,601877.SH,603259.SH,603369.SH,603501.SH",2023
2023-08-31,2023-09-30,32,-0.0009228675853563968,0.5747066448869604,"000063.SZ,000100.SZ,000703.SZ,000725.SZ,000860.SZ,000961.SZ,000977.SZ,002024.SZ,002129.SZ,002146.SZ,002202.SZ,002230.SZ,002241.SZ,002422.SZ,002463.SZ,002600.SZ,002602.SZ,300144.SZ,600028.SH,600029.SH,600104.SH,600115.SH,600118.SH,600332.SH,601577.SH,601600.SH,601601.SH,601727.SH,601766.SH,603019.SH,603087.SH,603369.SH",2023
